Order,PID,Lot_Frontage,Lot_Area,Lot_Shape,Land_Contour,Utilities,Land_Slope,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_SF_1,BsmtFin_Type_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Val,Mo_Sold,Year_Sold,Longitude,Latitude,MS_SubClass_One_Story_1945_and_Older,MS_SubClass_One_Story_1946_and_Newer_All_Styles,MS_SubClass_One_Story_PUD_1946_and_Newer,MS_SubClass_One_and_Half_Story_Finished_All_Ages,MS_SubClass_Other,MS_SubClass_Split_Foyer,MS_SubClass_Split_or_Multilevel,MS_SubClass_Two_Family_conversion_All_Styles_and_Ages,MS_SubClass_Two_Story_1945_and_Older,MS_SubClass_Two_Story_1946_and_Newer,MS_SubClass_Two_Story_PUD_1946_and_Newer,MS_Zoning_Other,MS_Zoning_Residential_Low_Density,MS_Zoning_Residential_Medium_Density,Street_Pave,Alley_No_Alley_Access,Alley_Paved,Lot_Config_CulDSac,Lot_Config_FR2,Lot_Config_Inside,Lot_Config_Other,Neighborhood_Brookside,Neighborhood_Clear_Creek,Neighborhood_College_Creek,Neighborhood_Crawford,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Iowa_DOT_and_Rail_Road,Neighborhood_Meadow_Village,Neighborhood_Mitchell,Neighborhood_North_Ames,Neighborhood_Northridge,Neighborhood_Northridge_Heights,Neighborhood_Northwest_Ames,Neighborhood_Old_Town,Neighborhood_Other,Neighborhood_Sawyer,Neighborhood_Sawyer_West,Neighborhood_Somerset,Neighborhood_South_and_West_of_Iowa_State_University,Neighborhood_Stone_Brook,Neighborhood_Timberland,Condition_1_Feedr,Condition_1_Norm,Condition_1_Other,Condition_1_PosN,Condition_1_RRAn,Condition_2_Other,Bldg_Type_OneFam,Bldg_Type_Twnhs,Bldg_Type_TwnhsE,Bldg_Type_TwoFmCon,House_Style_One_and_Half_Fin,House_Style_Other,House_Style_SFoyer,House_Style_SLvl,House_Style_Two_Story,Roof_Style_Hip,Roof_Style_Other,Roof_Matl_Other,Exterior_1st_BrkFace,Exterior_1st_CemntBd,Exterior_1st_HdBoard,Exterior_1st_MetalSd,Exterior_1st_Other,Exterior_1st_Plywood,Exterior_1st_Stucco,Exterior_1st_VinylSd,Exterior_1st_Wd Sdng,Exterior_1st_WdShing,Exterior_2nd_BrkFace,Exterior_2nd_CmentBd,Exterior_2nd_HdBoard,Exterior_2nd_MetalSd,Exterior_2nd_Other,Exterior_2nd_Plywood,Exterior_2nd_Stucco,Exterior_2nd_VinylSd,Exterior_2nd_Wd Sdng,Exterior_2nd_Wd Shng,Mas_Vnr_Type_BrkFace,Mas_Vnr_Type_Other,Mas_Vnr_Type_Stone,Mas_Vnr_Type_nan,Foundation_CBlock,Foundation_Other,Foundation_PConc,Foundation_Slab,BsmtFin_Type_1_BLQ,BsmtFin_Type_1_GLQ,BsmtFin_Type_1_LwQ,BsmtFin_Type_1_No_Basement,BsmtFin_Type_1_Rec,BsmtFin_Type_1_Unf,BsmtFin_SF_2_Other,Heating_Other,Central_Air_Y,Garage_Type_Basment,Garage_Type_BuiltIn,Garage_Type_Detchd,Garage_Type_No_Garage,Garage_Type_Other,Misc_Feature_Other,Misc_Feature_Othr,Misc_Feature_Shed,Misc_Feature_nan,Sale_Type_New,Sale_Type_Other,Sale_Type_WD ,Sale_Condition_Family,Sale_Condition_Normal,Sale_Condition_Other,Sale_Condition_Partial
475,528235010,71,7795,2.0,3.0,2.0,2.0,6.0,4.0,2004,2005,0,2.0,2.0,3.0,2.0,1.0,3,1.0,291,716,4.0,3.0,716,716,0,1432,1,0,2,1,3,1,3.0,6,3.0,1,4.0,3.0,2,432,3.0,3.0,2.0,100,51,0,0,0,0,0.0,0.0,0,7,2009,-93.642749,42.061562,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
387,527368010,0,8470,3.0,3.0,2.0,2.0,7.0,4.0,2002,2002,0,2.0,2.0,3.0,2.0,1.0,3,5.0,471,972,4.0,3.0,972,839,0,1811,0,0,2,1,3,1,3.0,7,3.0,1,4.0,2.0,2,565,3.0,3.0,2.0,225,48,0,0,0,0,0.0,0.0,0,10,2009,-93.639366,42.049406,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2219,909281130,70,10570,3.0,1.0,2.0,1.0,7.0,7.0,1932,1994,0,2.0,2.0,3.0,3.0,1.0,6,1.0,556,853,2.0,3.0,1549,1178,0,2727,0,0,2,1,3,1,3.0,10,-1.0,2,3.0,1.0,2,440,3.0,3.0,2.0,0,74,0,0,0,0,0.0,0.0,0,12,2007,-93.641156,42.016961,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
918,909254010,53,7155,3.0,3.0,2.0,2.0,6.0,7.0,1918,1990,0,1.0,2.0,2.0,1.0,2.0,7,1.0,600,600,4.0,3.0,628,600,0,1228,0,0,1,0,3,1,2.0,6,3.0,1,4.0,1.0,1,215,2.0,3.0,2.0,0,113,0,0,195,0,0.0,1.0,0,5,2009,-93.644704,42.016957,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1084,528228465,43,3182,3.0,3.0,2.0,2.0,6.0,4.0,2007,2007,16,2.0,2.0,3.0,2.0,3.0,7,1.0,1266,1266,4.0,3.0,1266,0,0,1266,0,0,2,0,2,1,3.0,6,3.0,1,4.0,3.0,2,388,3.0,3.0,2.0,100,16,0,0,0,0,0.0,0.0,0,3,2008,-93.643039,42.062004,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2620,535450100,60,12144,3.0,3.0,2.0,2.0,2.0,5.0,1950,1950,0,1.0,2.0,2.0,2.0,1.0,6,1.0,455,910,3.0,3.0,910,611,0,1521,0,0,1,1,3,1,3.0,6,0.0,0,0.0,1.0,1,597,2.0,3.0,2.0,199,0,168,0,0,0,0.0,0.0,0,9,2006,-93.609054,42.036098,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2456,528429100,49,15218,2.0,3.0,2.0,2.0,7.0,4.0,2006,2006,0,2.0,2.0,4.0,3.0,1.0,3,1.0,108,1670,4.0,3.0,1670,0,0,1670,1,0,2,1,2,1,3.0,6,3.0,1,4.0,2.0,3,928,3.0,3.0,2.0,0,240,200,0,0,0,0.0,0.0,0,9,2006,-93.642082,42.054318,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
999,527107210,57,21872,1.0,2.0,2.0,2.0,6.0,4.0,1996,1997,0,1.0,2.0,3.0,2.0,4.0,3,1.0,125,729,4.0,3.0,729,717,0,1446,0,1,2,1,3,1,2.0,6,3.0,1,3.0,1.0,2,406,3.0,3.0,2.0,264,22,0,0,0,0,0.0,0.0,0,8,2008,-93.636948,42.0623,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1668,527404100,61,9758,2.0,3.0,2.0,2.0,4.0,4.0,1971,1971,0,1.0,2.0,2.0,2.0,1.0,2,2.0,251,950,2.0,3.0,950,0,0,950,0,0,1,0,3,1,2.0,5,3.0,0,0.0,1.0,1,280,3.0,3.0,2.0,0,0,0,0,0,0,0.0,0.0,0,7,2007,-93.627112,42.053547,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1055,528108150,98,12704,3.0,3.0,2.0,2.0,7.0,4.0,2007,2007,302,2.0,2.0,4.0,2.0,1.0,3,1.0,570,1582,4.0,3.0,1582,0,0,1582,1,0,2,0,3,1,3.0,7,3.0,0,0.0,3.0,3,905,3.0,3.0,2.0,209,95,0,0,0,0,0.0,0.0,0,1,2008,-93.654642,42.062259,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1671,527425025,0,17199,3.0,3.0,2.0,2.0,2.0,6.0,1961,1961,0,1.0,3.0,2.0,2.0,1.0,1,1.0,600,914,4.0,3.0,914,0,0,914,0,0,1,0,2,1,2.0,4,3.0,0,0.0,1.0,1,270,2.0,3.0,2.0,140,0,0,0,0,0,0.0,4.0,0,7,2007,-93.6247461,42.0562952,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
638,535178120,70,8750,3.0,3.0,2.0,2.0,4.0,4.0,1955,1955,0,1.0,2.0,2.0,2.0,1.0,6,2.0,727,1382,3.0,2.0,1382,0,0,1382,0,1,1,0,3,1,3.0,6,3.0,0,0.0,1.0,1,350,3.0,3.0,2.0,280,0,0,0,0,0,0.0,4.0,0,7,2009,-93.61588,42.042233,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2490,532353180,88,8471,2.0,3.0,2.0,2.0,5.0,6.0,1977,1995,46,1.0,2.0,3.0,3.0,3.0,1,1.0,0,506,2.0,3.0,1212,0,0,1212,1,0,1,0,3,1,2.0,6,3.0,1,3.0,1.0,2,492,3.0,3.0,2.0,292,12,0,0,0,0,0.0,4.0,0,7,2006,-93.677012,42.035094,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2108,906380200,64,6762,3.0,3.0,2.0,2.0,6.0,4.0,2007,2007,108,2.0,2.0,3.0,2.0,1.0,3,1.0,544,1208,4.0,3.0,1208,0,0,1208,1,0,2,0,2,1,3.0,6,3.0,0,0.0,2.0,2,628,3.0,3.0,2.0,105,54,0,0,0,0,0.0,0.0,0,9,2007,-93.69135,42.024614,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2779,907192010,95,13450,2.0,3.0,2.0,2.0,6.0,4.0,2002,2002,0,2.0,2.0,3.0,2.0,1.0,3,1.0,216,916,4.0,3.0,920,941,0,1861,1,0,2,1,3,1,3.0,8,3.0,0,0.0,2.0,2,492,3.0,3.0,2.0,146,91,0,0,0,0,0.0,0.0,0,6,2006,-93.68923,42.01686,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
881,907412020,65,9313,2.0,3.0,2.0,2.0,6.0,4.0,2004,2004,0,2.0,2.0,3.0,2.0,1.0,7,1.0,864,864,4.0,3.0,864,864,0,1728,0,0,2,1,3,1,3.0,7,3.0,0,0.0,2.0,2,572,3.0,3.0,2.0,187,56,0,0,0,0,0.0,0.0,0,4,2009,-93.685333,42.013957,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1934,535304170,68,7942,3.0,3.0,2.0,2.0,5.0,6.0,1953,1953,0,1.0,2.0,2.0,2.0,1.0,6,5.0,0,1040,2.0,1.0,1040,0,0,1040,0,1,1,0,3,1,2.0,6,3.0,0,0.0,3.0,1,293,3.0,3.0,2.0,0,0,0,0,0,0,0.0,1.0,0,6,2007,-93.618428,42.03981,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2552,534430050,60,8550,3.0,3.0,2.0,2.0,5.0,7.0,1934,1950,0,1.0,2.0,2.0,2.0,1.0,2,1.0,242,816,4.0,3.0,816,0,0,816,1,0,1,0,2,1,2.0,4,3.0,1,2.0,1.0,1,240,3.0,3.0,2.0,228,0,40,0,0,0,0.0,1.0,0,7,2006,-93.62357,42.039195,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1447,907202010,0,12250,2.0,3.0,2.0,2.0,4.0,5.0,1978,1978,180,1.0,2.0,3.0,2.0,2.0,1,1.0,83,864,4.0,3.0,1174,0,0,1174,1,0,1,0,3,1,2.0,5,3.0,0,0.0,1.0,2,528,3.0,3.0,2.0,211,0,280,0,0,0,0.0,0.0,0,5,2008,-93.687518,42.018839,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2118,906475110,0,12205,2.0,0.0,2.0,2.0,5.0,7.0,1966,2007,157,1.0,2.0,2.0,1.0,4.0,4,1.0,264,832,3.0,3.0,976,1111,0,2087,0,0,2,1,5,1,3.0,9,3.0,0,0.0,3.0,2,444,3.0,3.0,2.0,133,168,0,0,0,0,0.0,0.0,0,7,2007,-93.6825099,42.024734,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1861,533350020,94,17778,2.0,3.0,2.0,2.0,7.0,4.0,1981,1981,0,2.0,2.0,3.0,2.0,4.0,1,3.0,0,2461,3.0,3.0,2497,0,0,2497,1,0,2,0,2,1,3.0,7,3.0,2,4.0,2.0,2,676,3.0,3.0,2.0,266,0,0,0,0,0,0.0,0.0,0,3,2007,-93.658232,42.037103,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
731,903201080,55,7264,3.0,3.0,2.0,2.0,6.0,6.0,1925,2007,0,2.0,3.0,2.0,2.0,1.0,7,1.0,952,952,3.0,3.0,952,596,0,1548,0,0,2,1,3,1,4.0,5,3.0,0,0.0,1.0,2,672,3.0,3.0,2.0,74,0,0,0,144,0,0.0,0.0,0,10,2009,-93.6279815,42.0333765,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
45,528150070,100,12919,2.0,3.0,2.0,2.0,8.0,4.0,2009,2010,760,3.0,2.0,4.0,2.0,4.0,3,1.0,142,2330,4.0,3.0,2364,0,0,2364,1,0,2,1,2,1,4.0,11,3.0,2,4.0,3.0,3,820,3.0,3.0,2.0,0,67,0,0,0,0,0.0,0.0,0,3,2010,-93.655051,42.059617,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
115,534152100,80,10421,3.0,3.0,2.0,2.0,6.0,4.0,1988,1988,42,1.0,2.0,3.0,2.0,1.0,3,1.0,586,980,2.0,3.0,980,734,0,1714,0,0,2,1,3,1,2.0,7,3.0,1,3.0,1.0,2,496,3.0,3.0,2.0,228,66,156,0,0,0,0.0,1.0,500,3,2010,-93.637788,42.043329,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1511,908275280,59,16466,2.0,3.0,2.0,2.0,4.0,6.0,1955,1955,0,1.0,3.0,2.0,2.0,1.0,7,1.0,816,816,2.0,3.0,872,521,0,1393,0,0,1,1,3,1,2.0,8,3.0,0,0.0,1.0,1,300,3.0,3.0,2.0,121,0,0,0,265,0,0.0,0.0,0,4,2008,-93.66345,42.018541,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2230,909475070,0,32668,2.0,3.0,2.0,2.0,5.0,3.0,1957,1975,0,2.0,2.0,2.0,2.0,1.0,6,1.0,816,2035,2.0,3.0,2515,0,0,2515,1,0,3,0,4,2,2.0,9,-1.0,2,3.0,2.0,2,484,3.0,3.0,2.0,0,0,200,0,0,0,0.0,0.0,0,3,2007,-93.643429,42.010333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
356,527162120,60,7500,3.0,3.0,2.0,2.0,5.0,4.0,1998,1999,0,2.0,2.0,3.0,2.0,1.0,3,1.0,476,952,3.0,3.0,952,684,0,1636,1,0,2,1,3,1,2.0,7,3.0,1,3.0,3.0,2,440,3.0,3.0,2.0,0,84,0,0,0,0,0.0,0.0,0,10,2009,-93.639069,42.059161,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1248,535302140,0,12774,3.0,3.0,2.0,-1.0,4.0,4.0,1953,1953,0,1.0,2.0,2.0,2.0,1.0,2,2.0,232,984,2.0,3.0,950,0,0,950,0,0,1,0,2,1,2.0,5,3.0,0,0.0,1.0,2,400,3.0,3.0,2.0,0,32,0,0,0,0,0.0,4.0,0,7,2008,-93.617086,42.040391,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
650,535353060,75,9533,3.0,3.0,2.0,2.0,4.0,4.0,1953,1953,140,1.0,2.0,5.0,5.0,0.0,5,0.0,0,0,2.0,2.0,1210,0,0,1210,0,0,1,1,2,1,2.0,7,3.0,0,0.0,3.0,1,616,3.0,3.0,2.0,208,0,100,0,0,0,0.0,1.0,0,8,2009,-93.618607,42.034686,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
